19,0,191.82,89.653,29.122,73.898,1
19,1,191.82,89.653,29.122,73.898,1
19,2,191.82,89.653,29.122,73.898,1
19,3,191.82,89.653,29.122,73.898,1
19,4,191.82,89.653,29.122,73.898,1
19,5,191.82,89.653,29.122,73.898,1
19,6,191.82,89.653,29.122,73.898,1
19,7,191.82,89.653,29.122,73.898,1
19,8,191.82,89.653,29.122,73.898,1
19,9,191.82,89.653,29.122,73.898,1
19,10,191.82,89.653,29.122,73.898,1
19,11,191.82,89.653,29.122,73.898,1
19,12,191.82,89.653,29.122,73.898,1
19,13,191.82,89.653,29.122,73.898,1
19,14,191.82,89.653,29.122,73.898,1
19,15,191.82,89.653,29.122,73.898,1
19,16,191.82,89.653,29.122,73.898,1
19,17,191.82,89.653,29.122,73.898,1
19,18,191.82,89.653,29.122,73.898,1
19,19,191.82,89.653,29.122,73.898,1
19,20,191.82,89.653,29.122,73.898,1
19,21,191.82,89.653,29.122,73.898,1
19,22,191.82,89.653,29.122,73.898,1
19,23,191.82,89.653,29.122,73.898,1
19,24,191.82,89.653,29.122,73.898,1
19,25,191.82,89.653,29.122,73.898,1
19,26,191.82,89.653,29.122,73.898,1
19,27,191.82,89.653,29.122,73.898,1
19,28,191.82,89.653,29.122,73.898,1
19,29,191.82,89.653,29.122,73.898,1
19,30,191.82,89.653,29.122,73.898,1
19,31,191.82,89.653,29.122,73.898,1
19,32,191.82,89.653,29.122,73.898,1
19,33,191.82,89.653,29.122,73.898,1
19,34,191.82,89.653,29.122,73.898,1
19,35,191.82,89.653,29.122,73.898,1
19,36,191.82,89.653,29.122,73.898,1
19,37,191.82,89.653,29.122,73.898,1
19,38,191.82,89.653,29.122,73.898,1
19,39,191.82,89.653,29.122,73.898,1
19,40,191.82,89.653,29.122,73.898,1
19,41,191.82,89.653,29.122,73.898,1
19,42,191.82,89.653,29.122,73.898,1
19,43,191.82,89.653,29.122,73.898,1
19,44,191.82,89.653,29.122,73.898,1
19,45,191.82,89.653,29.122,73.898,1
19,46,191.82,89.653,29.122,73.898,1
19,47,191.82,89.653,29.122,73.898,1
19,48,191.82,89.653,29.122,73.898,1
19,49,191.82,89.653,29.122,73.898,1
19,50,191.82,89.653,29.122,73.898,1
19,51,191.82,89.653,29.122,73.898,1
19,52,191.82,89.653,29.122,73.898,1
19,53,191.82,89.653,29.122,73.898,1
19,54,191.82,89.653,29.122,73.898,1
19,55,191.82,89.653,29.122,73.898,1
19,56,191.82,89.653,29.122,73.898,1
19,57,191.82,89.653,29.122,73.898,1
19,58,191.82,89.653,29.122,73.898,1
19,59,191.82,89.653,29.122,73.898,1
19,60,191.82,89.653,29.122,73.898,1
19,61,191.82,89.653,29.122,73.898,1
19,62,191.82,89.653,29.122,73.898,1
19,63,191.82,89.653,29.122,73.898,1
19,64,191.82,89.653,29.122,73.898,1
19,65,191.82,89.653,29.122,73.898,1
19,66,191.82,89.653,29.122,73.898,1
19,67,191.82,89.653,29.122,73.898,1
19,68,191.82,89.653,29.122,73.898,1
19,69,191.82,89.653,29.122,73.898,1
19,70,191.82,89.653,29.122,73.898,1
19,71,191.82,89.653,29.122,73.898,1
19,72,194.53,89.653,26.413,73.898,1
19,73,194.53,89.653,26.413,73.898,1
19,74,194.53,89.653,26.413,73.898,1
19,75,194.53,89.653,26.413,73.898,1
19,76,194.53,89.653,26.413,73.898,1
19,77,194.53,89.653,26.413,73.898,1
19,78,194.53,89.653,26.413,73.898,1
19,79,194.53,89.653,26.413,73.898,1
19,80,194.53,89.653,26.413,73.898,1
19,81,194.53,89.653,26.413,73.898,1
19,82,194.53,89.653,26.413,73.898,1
19,83,194.53,89.653,26.413,73.898,1
19,84,194.53,89.653,26.413,73.898,1
19,85,194.53,89.653,26.413,73.898,1
19,86,194.53,89.653,26.413,73.898,1
19,87,194.53,89.653,26.413,73.898,1
19,88,194.53,89.653,26.413,73.898,1
19,89,194.53,89.653,26.413,73.898,1
19,90,194.53,89.653,26.413,73.898,1
19,91,194.53,89.653,26.413,73.898,1
19,92,194.53,89.653,26.413,73.898,1
19,93,194.53,89.653,26.413,73.898,1
19,94,194.53,89.653,26.413,73.898,1
19,95,194.53,89.653,26.413,73.898,1
19,96,194.53,89.653,26.413,73.898,1
19,97,194.53,89.653,26.413,73.898,1
19,98,194.53,89.653,26.413,73.898,1
19,99,194.53,89.653,26.413,73.898,1
19,100,194.53,89.653,26.413,73.898,1
19,101,194.53,89.653,26.413,73.898,1
19,102,194.53,89.653,26.413,73.898,1
19,103,194.53,89.653,26.413,73.898,1
19,104,194.53,89.653,26.413,73.898,1
19,105,194.53,89.653,26.413,73.898,1
19,106,194.53,89.653,26.413,73.898,1
19,107,194.53,89.653,26.413,73.898,1
19,108,194.53,89.653,26.413,73.898,1
19,109,194.53,89.653,26.413,73.898,1
19,110,194.53,89.653,26.413,73.898,1
19,111,194.53,89.653,26.413,73.898,1
19,112,194.53,89.653,26.413,73.898,1
19,113,194.53,89.653,26.413,73.898,1
19,114,194.53,89.653,26.413,73.898,1
19,115,194.53,89.653,26.413,73.898,1
19,116,194.53,89.653,26.413,73.898,1
19,117,194.53,89.653,26.413,73.898,1
19,118,194.53,89.653,26.413,73.898,1
19,119,194.53,89.653,26.413,73.898,1
19,120,194.53,89.653,26.413,73.898,1
19,121,194.53,89.653,26.413,73.898,1
19,122,194.53,89.653,26.413,73.898,1
19,123,194.53,89.653,26.413,73.898,1
19,124,194.53,89.653,26.413,73.898,1
19,125,194.53,89.653,26.413,73.898,1
19,126,194.53,89.653,26.413,73.898,1
19,127,194.53,89.653,26.413,73.898,1
19,128,194.53,89.653,26.413,73.898,1
19,129,194.53,89.653,26.413,73.898,1
19,130,194.53,89.653,26.413,73.898,1
19,131,194.53,89.653,26.413,73.898,1
19,132,194.53,89.653,26.413,73.898,1
19,133,194.53,89.653,26.413,73.898,1
19,134,194.53,89.653,26.413,73.898,1
19,135,194.53,89.653,26.413,73.898,1
19,136,194.53,89.653,26.413,73.898,1
19,137,194.53,89.653,26.413,73.898,1
19,138,194.53,89.653,26.413,73.898,1
19,139,194.53,89.653,26.413,73.898,1
19,140,194.53,89.653,26.413,73.898,1
19,141,194.53,89.653,26.413,73.898,1
19,142,194.53,89.653,26.413,73.898,1
19,143,194.53,89.653,26.413,73.898,1
19,144,194.53,89.653,26.413,73.898,1
19,145,194.53,89.653,26.413,73.898,1
19,146,194.53,89.653,26.413,73.898,1
19,147,194.53,89.653,26.413,73.898,1
19,148,194.53,89.653,26.413,73.898,1
19,149,194.53,89.653,26.413,73.898,1
19,150,194.53,89.653,26.413,73.898,1
19,151,194.53,89.653,26.413,73.898,1
19,152,194.53,89.653,26.413,73.898,1
19,153,194.53,89.653,26.413,73.898,1
19,154,194.53,89.653,26.413,73.898,1
19,155,194.53,89.653,26.413,73.898,1
19,156,194.53,89.653,26.413,73.898,1
19,157,194.53,89.653,26.413,73.898,1
19,158,194.53,89.653,26.413,73.898,1
19,159,194.53,89.653,26.413,73.898,1
19,160,194.53,89.653,26.413,73.898,1
19,161,194.53,89.653,26.413,73.898,1
19,162,194.53,89.653,26.413,73.898,1
19,163,194.53,89.653,26.413,73.898,1
19,164,194.53,89.653,26.413,73.898,1
19,165,194.53,89.653,26.413,73.898,1
19,166,194.53,89.653,26.413,73.898,1
19,167,194.53,89.653,26.413,73.898,1
19,168,196.56,89.653,24.381,73.898,1
19,169,196.56,89.653,24.381,73.898,1
19,170,196.56,89.653,24.381,73.898,1
19,171,196.56,89.653,24.381,73.898,1
19,172,196.56,89.653,24.381,73.898,1
19,173,196.56,89.653,24.381,73.898,1
19,174,196.56,89.653,24.381,73.898,1
19,175,196.56,89.653,24.381,73.898,1
19,176,196.56,89.653,24.381,73.898,1
19,177,196.56,89.653,24.381,73.898,1
19,178,196.56,89.653,24.381,73.898,1
19,179,196.56,89.653,24.381,73.898,1
19,180,196.56,89.653,24.381,73.898,1
19,181,196.56,89.653,24.381,73.898,1
19,182,196.56,89.653,24.381,73.898,1
19,183,196.56,89.653,24.381,73.898,1
19,184,196.56,89.653,24.381,73.898,1
19,185,196.56,89.653,24.381,73.898,1
19,186,196.56,89.653,24.381,73.898,1
19,187,196.56,89.653,24.381,73.898,1
19,188,196.56,89.653,24.381,73.898,1
19,189,196.56,89.653,24.381,73.898,1
19,190,196.56,89.653,24.381,73.898,1
19,191,196.56,89.653,24.381,73.898,1
19,192,197.92,89.653,23.026,73.898,1
19,193,197.92,89.653,23.026,73.898,1
19,194,197.92,89.653,23.026,73.898,1
19,195,197.92,89.653,23.026,73.898,1
19,196,197.92,89.653,23.026,73.898,1
19,197,197.92,89.653,23.026,73.898,1
19,198,197.92,89.653,23.026,73.898,1
19,199,197.92,89.653,23.026,73.898,1
19,200,197.92,89.653,23.026,73.898,1
19,201,197.92,89.653,23.026,73.898,1
19,202,197.92,89.653,23.026,73.898,1
19,203,197.92,89.653,23.026,73.898,1
19,204,197.92,89.653,23.026,73.898,1
19,205,197.92,89.653,23.026,73.898,1
19,206,197.92,89.653,23.026,73.898,1
19,207,197.92,89.653,23.026,73.898,1
19,208,197.92,89.653,23.026,73.898,1
19,209,197.92,89.653,23.026,73.898,1
19,210,197.92,89.653,23.026,73.898,1
19,211,197.92,89.653,23.026,73.898,1
19,212,197.92,89.653,23.026,73.898,1
19,213,197.92,89.653,23.026,73.898,1
19,214,197.92,89.653,23.026,73.898,1
19,215,197.92,89.653,23.026,73.898,1
19,216,197.92,89.653,23.026,73.898,1
19,217,197.92,89.653,23.026,73.898,1
19,218,197.92,89.653,23.026,73.898,1
19,219,197.92,89.653,23.026,73.898,1
19,220,197.92,89.653,23.026,73.898,1
19,221,197.92,89.653,23.026,73.898,1
19,222,197.92,89.653,23.026,73.898,1
19,223,197.92,89.653,23.026,73.898,1
19,224,197.92,89.653,23.026,73.898,1
19,225,197.92,89.653,23.026,73.898,1
19,226,197.92,89.653,23.026,73.898,1
19,227,197.92,89.653,23.026,73.898,1
19,228,197.92,89.653,23.026,73.898,1
19,229,197.92,89.653,23.026,73.898,1
19,230,197.92,89.653,23.026,73.898,1
