40,0,528.55,26.311,36.261,71.547,1
40,1,528.55,26.311,36.261,71.547,1
40,2,528.55,26.311,36.261,71.547,1
40,3,528.55,26.311,36.261,71.547,1
40,4,528.55,26.311,36.261,71.547,1
40,5,528.55,26.311,36.261,71.547,1
40,6,528.55,26.311,36.261,71.547,1
40,7,528.55,26.311,36.261,71.547,1
40,8,528.55,26.311,36.261,71.547,1
40,9,528.55,26.311,36.261,71.547,1
40,10,528.55,26.311,36.261,71.547,1
40,11,528.55,26.311,36.261,71.547,1
40,12,528.55,26.311,36.261,71.547,1
40,13,528.55,26.311,36.261,71.547,1
40,14,528.55,26.311,36.261,71.547,1
40,15,528.55,26.311,36.261,71.547,1
40,16,528.55,26.311,36.261,71.547,1
40,17,528.55,26.311,36.261,71.547,1
40,18,528.55,26.311,36.261,71.547,1
40,19,528.55,26.311,36.261,71.547,1
40,20,528.55,26.311,36.261,71.547,1
40,21,528.55,26.311,36.261,71.547,1
40,22,528.55,26.311,36.261,71.547,1
40,23,528.55,26.311,36.261,71.547,1
40,24,528.55,26.311,36.261,71.547,1
40,25,528.55,26.311,36.261,71.547,1
40,26,528.55,26.311,36.261,71.547,1
40,27,528.55,26.311,36.261,71.547,1
40,28,528.55,26.311,36.261,71.547,1
40,29,528.55,26.311,36.261,71.547,1
40,30,528.55,26.311,36.261,71.547,1
40,31,528.55,26.311,36.261,71.547,1
40,32,528.55,26.311,36.261,71.547,1
40,33,528.55,26.311,36.261,71.547,1
40,34,528.55,26.311,36.261,71.547,1
40,35,528.55,26.311,36.261,71.547,1
40,36,528.55,26.311,36.261,71.547,1
40,37,528.55,26.311,36.261,71.547,1
40,38,528.55,26.311,36.261,71.547,1
40,39,528.55,26.311,36.261,71.547,1
40,40,528.55,26.311,36.261,71.547,1
40,41,528.55,26.311,36.261,71.547,1
40,42,528.55,26.311,36.261,71.547,1
40,43,528.55,26.311,36.261,71.547,1
40,44,528.55,26.311,36.261,71.547,1
40,45,528.55,26.311,36.261,71.547,1
40,46,528.55,26.311,36.261,71.547,1
40,47,528.55,26.311,36.261,71.547,1
40,48,528.55,26.311,36.261,71.547,1
40,49,528.55,26.311,36.261,71.547,1
40,50,528.55,26.311,36.261,71.547,1
40,51,528.55,26.311,36.261,71.547,1
40,52,528.55,26.311,36.261,71.547,1
40,53,528.55,26.311,36.261,71.547,1
40,54,528.55,26.311,36.261,71.547,1
40,55,528.55,26.311,36.261,71.547,1
40,56,528.55,26.311,36.261,71.547,1
40,57,528.55,26.311,36.261,71.547,1
40,58,528.55,26.311,36.261,71.547,1
40,59,528.55,26.311,36.261,71.547,1
40,60,528.55,26.311,36.261,71.547,1
40,61,528.55,26.311,36.261,71.547,1
40,62,528.55,26.311,36.261,71.547,1
40,63,528.55,26.311,36.261,71.547,1
40,64,528.55,26.311,36.261,71.547,1
40,65,528.55,26.311,36.261,71.547,1
40,66,528.55,26.311,36.261,71.547,1
40,67,528.55,26.311,36.261,71.547,1
40,68,528.55,26.311,36.261,71.547,1
40,69,528.55,26.311,36.261,71.547,1
40,70,528.55,26.311,36.261,71.547,1
40,71,528.55,26.311,36.261,71.547,1
40,72,528.55,26.311,36.261,71.547,1
40,73,528.55,26.311,36.261,71.547,1
40,74,528.55,26.311,36.261,71.547,1
40,75,528.55,26.311,36.261,71.547,1
40,76,528.55,26.311,36.261,71.547,1
40,77,528.55,26.311,36.261,71.547,1
40,78,528.55,26.311,36.261,71.547,1
40,79,528.55,26.311,36.261,71.547,1
40,80,528.55,26.311,36.261,71.547,1
40,81,528.55,26.311,36.261,71.547,1
40,82,528.55,26.311,36.261,71.547,1
40,83,528.55,26.311,36.261,71.547,1
40,84,528.55,26.311,36.261,71.547,1
40,85,528.55,26.311,36.261,71.547,1
40,86,528.55,26.311,36.261,71.547,1
40,87,528.55,26.311,36.261,71.547,1
40,88,528.55,26.311,36.261,71.547,1
40,89,528.55,26.311,36.261,71.547,1
40,90,528.55,26.311,36.261,71.547,1
40,91,528.55,26.311,36.261,71.547,1
40,92,528.55,26.311,36.261,71.547,1
40,93,528.55,26.311,36.261,71.547,1
40,94,528.55,26.311,36.261,71.547,1
40,95,528.55,26.311,36.261,71.547,1
40,96,528.55,26.311,36.261,71.547,1
40,97,528.55,26.311,36.261,71.547,1
40,98,528.55,26.311,36.261,71.547,1
